Ano;Mês;Clientela;Qte Benefícios Concedidos;Evolução Mensal (AnoMes);Vlr Benefícios Concedidos (R$);Grupo/Principais Espécies;Vlr Benef Concedidos (Mil R$)
2011;Agosto   ;Urbana;10;201108;10900;Pensões Mensais Vitalícias                ;10,9
2011;Agosto   ;Urbana;26;201108;28340;Pensões Mensais Vitalícias                ;28,3
2011;Agosto   ;Urbana;17438;201108;9503710;87-Amparo Portador de Deficiência         ;9503,7
2011;Agosto   ;Urbana;14617;201108;7966265;88-Amparo Idoso                           ;7966,3
2011;Agosto   ;Urbana;27861;201108;26849821,7;Auxílio Doença Acidentário                ;26849,8
2011;Agosto   ;Rural ;2210;201108;1204450;Auxílio Doença Acidentário                ;1204,4
2011;Agosto   ;Urbana;999;201108;1161925,9;Aposentadorias Acidentárias               ;1161,9
2011;Agosto   ;Rural ;98;201108;53410;Aposentadorias Acidentárias               ;53,4
2011;Agosto   ;Urbana;74;201108;81192,3;Pensões Acidentárias                      ;81,2
2011;Agosto   ;Rural ;1;201108;718,8;Pensões Acidentárias                      ;0,7
2011;Agosto   ;Urbana;1444;201108;1232464,7;Auxílio Acidente e Suplementar Acidentário;1232,5
2011;Agosto   ;Rural ;58;201108;15761,9;Auxílio Acidente e Suplementar Acidentário;15,8
2011;Agosto   ;Urbana;12;201108;4088,6;Auxílio Acidente e Suplementar Acidentário;4,1
2011;Agosto   ;Urbana;43;201108;42525,1;EPU - Pensões Mensais Vitalícias          ;42,5
2011;Setembro ;Urbana;23145;201109;24072365,2;Pensões por Morte                         ;24072,4
2011;Setembro ;Rural ;11970;201109;6547801,2;Pensões por Morte                         ;6547,8
2011;Setembro ;Urbana;16;201109;30124,3;Pensões por Morte                         ;30,1
2011;Setembro ;Urbana;1689;201109;1172779,7;Auxílio Reclusão                          ;1172,8
2011;Setembro ;Rural ;177;201109;99398,1;Auxílio Reclusão                          ;99,4
2011;Setembro ;Urbana;1;201109;2310,8;Pensões por Morte                         ;2,3
2011;Setembro ;Urbana;158715;201109;147351372,8;Auxílio Doença                            ;147351,4
2011;Setembro ;Rural ;18441;201109;10055214,6;Auxílio Doença                            ;10055,2
2011;Setembro ;Urbana;13922;201109;14066209,6;Ap Invalidez                              ;14066,2
2011;Setembro ;Rural ;2077;201109;1138714,2;Ap Invalidez                              ;1138,7
2011;Setembro ;Urbana;477;201109;247953,9;Auxílio Acidente                          ;248
2011;Setembro ;Rural ;147;201109;40060,8;Auxílio Acidente                          ;40,1
2011;Setembro ;Urbana;22643;201109;17750980,6;Ap Idade                                  ;17751
2011;Setembro ;Rural ;30604;201109;16719272;Ap Idade                                  ;16719,3
2011;Setembro ;Urbana;25268;201109;34853127;42-Ap Tempo Contrib LOPS                  ;34853,1
2011;Setembro ;Rural ;117;201109;76051,4;42-Ap Tempo Contrib LOPS                  ;76
2011;Setembro ;Urbana;666;201109;1703284,7;46-Ap Tempo Contrib Especial              ;1703,3
2011;Setembro ;Urbana;6;201109;4387,8;EPU - Pensões Mensais Vitalícias          ;4,4
2011;Setembro ;Urbana;603;201109;738048,8;Outras Ap Tempo Contrib                   ;738
2011;Setembro ;Urbana;1;201109;12733,9;EPU - Pensão por Morte                    ;12,7
2011;Setembro ;Urbana;23807;201109;16627918,7;80-Salário-Maternidade                    ;16627,9
2011;Setembro ;Rural ;26003;201109;14174819,9;80-Salário-Maternidade                    ;14174,8
2011;Setembro ;Urbana;1;201109;3691,3;Pensões por Morte                         ;3,7
2011;Setembro ;Urbana;6;201109;6540;Pensões Mensais Vitalícias                ;6,5
2011;Setembro ;Urbana;28;201109;30520;Pensões Mensais Vitalícias                ;30,5
2011;Setembro ;Urbana;15978;201109;8707955,5;87-Amparo Portador de Deficiência         ;8708
2011;Setembro ;Urbana;13383;201109;7293735;88-Amparo Idoso                           ;7293,7
2011;Setembro ;Urbana;25763;201109;25030235,7;Auxílio Doença Acidentário                ;25030,2
2011;Setembro ;Rural ;1855;201109;1010975;Auxílio Doença Acidentário                ;1011
2011;Setembro ;Urbana;883;201109;1101190,6;Aposentadorias Acidentárias               ;1101,2
2011;Setembro ;Rural ;72;201109;39535,9;Aposentadorias Acidentárias               ;39,5
2011;Setembro ;Urbana;58;201109;66370;Pensões Acidentárias                      ;66,4
2011;Setembro ;Rural ;5;201109;3327,8;Pensões Acidentárias                      ;3,3
2011;Setembro ;Urbana;1345;201109;1209268;Auxílio Acidente e Suplementar Acidentário;1209,3
2011;Setembro ;Rural ;41;201109;11189,4;Auxílio Acidente e Suplementar Acidentário;11,2
2011;Setembro ;Urbana;11;201109;3053,1;Auxílio Acidente e Suplementar Acidentário;3
2011;Setembro ;Urbana;148;201109;157020,3;EPU - Pensões Mensais Vitalícias          ;157
2011;Outubro  ;Urbana;21375;201110;22162404,3;Pensões por Morte                         ;22162,4
2011;Outubro  ;Rural ;10908;201110;5972155,5;Pensões por Morte                         ;5972,2
2011;Outubro  ;Urbana;21;201110;37131,9;Pensões por Morte                         ;37,1
2011;Outubro  ;Urbana;1474;201110;1035409,6;Auxílio Reclusão                          ;1035,4
2011;Outubro  ;Rural ;135;201110;74776,7;Auxílio Reclusão                          ;74,8
2011;Outubro  ;Urbana;149193;201110;139321946,1;Auxílio Doença                            ;139322
2011;Outubro  ;Rural ;16658;201110;9084564,6;Auxílio Doença                            ;9084,6
2011;Outubro  ;Urbana;13404;201110;13233835,9;Ap Invalidez                              ;13233,8
2011;Outubro  ;Rural ;2050;201110;1126929,7;Ap Invalidez                              ;1126,9
2011;Outubro  ;Urbana;441;201110;241855,9;Auxílio Acidente                          ;241,9
2011;Outubro  ;Rural ;116;201110;31669,4;Auxílio Acidente                          ;31,7
2011;Outubro  ;Urbana;20886;201110;16317675,3;Ap Idade                                  ;16317,7
2011;Outubro  ;Rural ;28029;201110;15315476,8;Ap Idade                                  ;15315,5
2011;Outubro  ;Urbana;23805;201110;33176895,8;42-Ap Tempo Contrib LOPS                  ;33176,9
2011;Outubro  ;Rural ;102;201110;66663,8;42-Ap Tempo Contrib LOPS                  ;66,7
2011;Outubro  ;Urbana;655;201110;1622060;46-Ap Tempo Contrib Especial              ;1622,1
2011;Outubro  ;Urbana;15;201110;15349,9;EPU - Pensões Mensais Vitalícias          ;15,4
2011;Outubro  ;Urbana;497;201110;619290,1;Outras Ap Tempo Contrib                   ;619,3
2011;Outubro  ;Urbana;20905;201110;14637391,5;80-Salário-Maternidade                    ;14637,4
2011;Outubro  ;Rural ;23157;201110;12622734,6;80-Salário-Maternidade                    ;12622,7
2011;Outubro  ;Urbana;1;201110;3217,1;Pensões por Morte                         ;3,2
2011;Outubro  ;Urbana;2;201110;2180;Pensões Mensais Vitalícias                ;2,2
2011;Outubro  ;Urbana;21;201110;22890;Pensões Mensais Vitalícias                ;22,9
2011;Outubro  ;Urbana;14745;201110;8036025;87-Amparo Portador de Deficiência         ;8036
2011;Outubro  ;Urbana;11103;201110;6051135;88-Amparo Idoso                           ;6051,1
2011;Outubro  ;Urbana;24095;201110;23392721,7;Auxílio Doença Acidentário                ;23392,7
2011;Outubro  ;Rural ;1636;201110;891620;Auxílio Doença Acidentário                ;891,6
2011;Outubro  ;Urbana;822;201110;1002929,2;Aposentadorias Acidentárias               ;1002,9
2011;Outubro  ;Rural ;66;201110;36242,5;Aposentadorias Acidentárias               ;36,2
2011;Outubro  ;Urbana;63;201110;84155,5;Pensões Acidentárias                      ;84,2
2011;Outubro  ;Rural ;1;201110;627,3;Pensões Acidentárias                      ;0,6
2011;Outubro  ;Urbana;1304;201110;1108010,4;Auxílio Acidente e Suplementar Acidentário;1108
2011;Outubro  ;Rural ;67;201110;18919,1;Auxílio Acidente e Suplementar Acidentário;18,9
2011;Outubro  ;Urbana;12;201110;2520,6;Auxílio Acidente e Suplementar Acidentário;2,5
2011;Outubro  ;Urbana;182;201110;195701;EPU - Pensões Mensais Vitalícias          ;195,7
2011;Novembro ;Urbana;20824;201111;21833460,6;Pensões por Morte                         ;21833,5
2011;Novembro ;Rural ;10643;201111;5823663,1;Pensões por Morte                         ;5823,7
2011;Novembro ;Urbana;23;201111;47588,8;Pensões por Morte                         ;47,6
2011;Novembro ;Urbana;1613;201111;1139861,4;Auxílio Reclusão                          ;1139,9
2011;Novembro ;Rural ;129;201111;71675,7;Auxílio Reclusão                          ;71,7
2011;Novembro ;Urbana;146622;201111;137275250;Auxílio Doença                            ;137275,2
2011;Novembro ;Rural ;16345;201111;8913515,3;Auxílio Doença                            ;8913,5
2011;Novembro ;Urbana;11257;201111;11280146,4;Ap Invalidez                              ;11280,2
2011;Novembro ;Rural ;1691;201111;927861,9;Ap Invalidez                              ;927,9
2011;Novembro ;Urbana;417;201111;219938,3;Auxílio Acidente                          ;219,9
2011;Novembro ;Rural ;116;201111;32016;Auxílio Acidente                          ;32
2011;Novembro ;Urbana;19754;201111;15378795,7;Ap Idade                                  ;15378,8
2011;Novembro ;Rural ;27621;201111;15101393,7;Ap Idade                                  ;15101,4
2011;Novembro ;Urbana;21469;201111;30229274,8;42-Ap Tempo Contrib LOPS                  ;30229,3
2011;Novembro ;Rural ;107;201111;70609,6;42-Ap Tempo Contrib LOPS                  ;70,6
2011;Novembro ;Urbana;640;201111;1588592,3;46-Ap Tempo Contrib Especial              ;1588,6
2011;Novembro ;Urbana;1;201111;1029,5;Abono de Permanência                      ;1
2011;Novembro ;Urbana;4;201111;3985;EPU - Pensões Mensais Vitalícias          ;4
2011;Novembro ;Urbana;368;201111;443993,9;Outras Ap Tempo Contrib                   ;444
2011;Novembro ;Urbana;1;201111;4912,6;EPU - Pensão por Morte                    ;4,9
2011;Novembro ;Urbana;21400;201111;15017648;80-Salário-Maternidade                    ;15017,6
2011;Novembro ;Rural ;23234;201111;12666727;80-Salário-Maternidade                    ;12666,7
2011;Novembro ;Urbana;1;201111;1187;Pensões por Morte                         ;1,2
2011;Novembro ;Urbana;3;201111;3270;Pensões Mensais Vitalícias                ;3,3
2011;Novembro ;Urbana;22;201111;23980;Pensões Mensais Vitalícias                ;24
2011;Novembro ;Urbana;13897;201111;7573865;87-Amparo Portador de Deficiência         ;7573,9
2011;Novembro ;Urbana;12298;201111;6702410;88-Amparo Idoso                           ;6702,4
2011;Novembro ;Urbana;22828;201111;22220458,8;Auxílio Doença Acidentário                ;22220,5
2011;Novembro ;Rural ;1530;201111;833850;Auxílio Doença Acidentário                ;833,8
2011;Novembro ;Urbana;682;201111;817202;Aposentadorias Acidentárias               ;817,2
2011;Novembro ;Rural ;48;201111;26615,1;Aposentadorias Acidentárias               ;26,6
2011;Novembro ;Urbana;50;201111;61683,5;Pensões Acidentárias                      ;61,7
2011;Novembro ;Rural ;1;201111;651,8;Pensões Acidentárias                      ;0,6
2011;Novembro ;Urbana;1199;201111;1005223,1;Auxílio Acidente e Suplementar Acidentário;1005,2
2011;Novembro ;Rural ;46;201111;12534,4;Auxílio Acidente e Suplementar Acidentário;12,5
2011;Novembro ;Urbana;12;201111;5563,3;Auxílio Acidente e Suplementar Acidentário;5,6
2011;Novembro ;Urbana;163;201111;174210,1;EPU - Pensões Mensais Vitalícias          ;174,2
2011;Dezembro ;Urbana;20713;201112;21652120,7;Pensões por Morte                         ;21652,1
2011;Dezembro ;Rural ;9845;201112;5397421,3;Pensões por Morte                         ;5397,4
2011;Dezembro ;Urbana;20;201112;29231;Pensões por Morte                         ;29,2
2011;Dezembro ;Urbana;1488;201112;1065491,9;Auxílio Reclusão                          ;1065,5
2011;Dezembro ;Rural ;122;201112;70056,4;Auxílio Reclusão                          ;70,1
2011;Dezembro ;Urbana;1;201112;545;Rmv Invalidez                             ;0,6
2011;Dezembro ;Urbana;136070;201112;127254401,8;Auxílio Doença                            ;127254,4
2011;Dezembro ;Rural ;15357;201112;8371565,7;Auxílio Doença                            ;8371,6
2011;Dezembro ;Urbana;11761;201112;11719377,7;Ap Invalidez                              ;11719,4
2011;Dezembro ;Rural ;1771;201112;967625,1;Ap Invalidez                              ;967,6
2011;Dezembro ;Urbana;426;201112;228538,9;Auxílio Acidente                          ;228,5
2011;Dezembro ;Rural ;101;201112;27526,9;Auxílio Acidente                          ;27,5
2011;Dezembro ;Urbana;19041;201112;14908252,5;Ap Idade                                  ;14908,2
2011;Dezembro ;Rural ;25263;201112;13811412,1;Ap Idade                                  ;13811,4
2011;Dezembro ;Urbana;21862;201112;30531868,6;42-Ap Tempo Contrib LOPS                  ;30531,9
2011;Dezembro ;Rural ;111;201112;71070,6;42-Ap Tempo Contrib LOPS                  ;71,1
2011;Dezembro ;Urbana;571;201112;1387301,6;46-Ap Tempo Contrib Especial              ;1387,3
2011;Dezembro ;Urbana;7;201112;5448,3;EPU - Pensões Mensais Vitalícias          ;5,4
2011;Dezembro ;Urbana;496;201112;617679,2;Outras Ap Tempo Contrib                   ;617,7
2011;Dezembro ;Urbana;4;201112;45854,1;EPU - Pensão por Morte                    ;45,8
2011;Dezembro ;Urbana;21321;201112;15078789,9;80-Salário-Maternidade                    ;15078,8
2011;Dezembro ;Rural ;21299;201112;11610918;80-Salário-Maternidade                    ;11610,9
2011;Dezembro ;Urbana;1;201112;2405,1;Pensões por Morte                         ;2,4
2011;Dezembro ;Urbana;5;201112;5450;Pensões Mensais Vitalícias                ;5,4
2011;Dezembro ;Urbana;21;201112;22890;Pensões Mensais Vitalícias                ;22,9
2011;Dezembro ;Urbana;12703;201112;6923317,7;87-Amparo Portador de Deficiência         ;6923,3
2011;Dezembro ;Urbana;11008;201112;5999437;88-Amparo Idoso                           ;5999,4
2011;Dezembro ;Urbana;20976;201112;20426219,1;Auxílio Doença Acidentário                ;20426,2
2011;Dezembro ;Rural ;1380;201112;752100;Auxílio Doença Acidentário                ;752,1
2011;Dezembro ;Urbana;729;201112;905020,2;Aposentadorias Acidentárias               ;905
2011;Dezembro ;Rural ;55;201112;33635,8;Aposentadorias Acidentárias               ;33,6
2011;Dezembro ;Urbana;52;201112;79175,8;Pensões Acidentárias                      ;79,2
2011;Dezembro ;Rural ;1;201112;1595,8;Pensões Acidentárias                      ;1,6
2011;Dezembro ;Urbana;1121;201112;890859,4;Auxílio Acidente e Suplementar Acidentário;890,9
2011;Dezembro ;Rural ;40;201112;11400,3;Auxílio Acidente e Suplementar Acidentário;11,4
2011;Dezembro ;Urbana;4;201112;773,9;Auxílio Acidente e Suplementar Acidentário;0,8
2011;Dezembro ;Urbana;190;201112;202917,3;EPU - Pensões Mensais Vitalícias          ;202,9
2012;Janeiro  ;Urbana;21816;201201;25815751,6;Pensões por Morte                         ;25815,8
2012;Janeiro  ;Rural ;10167;201201;6359270,9;Pensões por Morte                         ;6359,3
2012;Janeiro  ;Urbana;21;201201;56698,3;Pensões por Morte                         ;56,7
2012;Janeiro  ;Urbana;1574;201201;1270179;Auxílio Reclusão                          ;1270,2
2012;Janeiro  ;Rural ;99;201201;62649,1;Auxílio Reclusão                          ;62,6
2012;Janeiro  ;Urbana;143734;201201;150660417,6;Auxílio Doença                            ;150660,4
2012;Janeiro  ;Rural ;14818;201201;9216931;Auxílio Doença                            ;9216,9
2012;Janeiro  ;Urbana;12742;201201;14215318,1;Ap Invalidez                              ;14215,3
2012;Janeiro  ;Rural ;1834;201201;1145939,8;Ap Invalidez                              ;1145,9
